O=Cc1ncc[nH]1,0.431260809
O=Cc1ncco1,0.476497039
O=Cc1cc[nH]c1,0.514877248
O=Cc1c[nH]cn1,0.553082188
O=Cc1ccoc1,0.535804882
O=Cc1cocn1,0.353920979
O=Cn1cccc1,0.586236394
O=Cn1ccnc1,0.752319589
CN=c1occo1,0.292580581
CCc1ccco1,0.393646574
CCc1cnco1,0.592780789
CCc1ncco1,0.560773109
COc1ccco1,0.698863694
COc1cnco1,0.795592054
COc1ncco1,0.792194275
OCc1ccco1,0.742725585
OCc1cnco1,0.849869407
OCc1ncco1,0.771043644
CCc1ccoc1,0.443925457
COc1ccoc1,0.760699176
COc1cocn1,0.645064908
OCc1ccoc1,0.723754641
OCc1cocn1,0.82879641
N=C1C=CC(=O)N1,1.381460114
N=C1C=CC(=O)O1,1.683029219
O=C1C=CC(=O)C1,0.320030815
O=C1C=CC(=O)N1,0.133031006
N=C1CC(=O)CO1,0.907064121
N=C1CCC(=O)N1,1.614312545
N=C1CCC(=O)O1,1.989607915
N=C1CNC(=O)O1,1.682573999
N=C1COC(=O)N1,1.586620593
N=C1COC(=O)O1,2.192400893
N=C1NC(=O)CO1,1.141700123
O=C1CCC(=O)C1,0.314646495
O=C1CCC(=O)N1,0.12173618
O=C1CNC(=O)C1,0.41121107
O=C1CNC(=O)N1,0.597233608
CC1=CC(=O)CC1,0.203648804
CC1=CC(=O)NC1,0.47848505
CC1=CC(=O)OC1,0.575120755
NC1=CC(=O)CC1,0.376584864
NC1=CC(=O)OC1,0.417805317
CC1=CNC(=O)C1,0.590142726
CC1=CCC(=O)C1,0.567917653
CC1=CCC(=O)N1,0.66766324
CC1=NCC(=O)N1,0.798286336
CC1=NCC(=O)O1,1.038294875
CC1C=CC(=O)C1,0.19329688
CC1C=CC(=O)N1,0.436162644
CC1C=CC(=O)O1,0.68929369
O=C1C=CC(O)C1,0.456487844
C#CC1CC(=N)O1,1.19091534
N#CC1CC(=N)O1,1.60821994
C#CC1CC(=O)C1,0.125705915
N#CC1CC(=O)C1,0.330320152
C#CC1CC(=O)N1,0.242300365
C#CC1CC(=O)O1,0.24363737
N#CC1CC(=O)O1,0.441675102
O=CC1CC(=O)C1,0.342420272
O=CC1CC(=O)N1,0.773215549
O=CC1CC(=O)O1,0.991956693
O=CN1CC(=O)C1,0.441735511
O=C1CC=CCN1,0.535558755
O=C1CC=CCO1,0.681100201
O=C1CC=CCC1,0.54920353
O=C1CCC=CN1,0.691531256
O=C1CCN=CO1,1.311183655
O=C1CN=COC1,0.816898171
O=C1NC=CCO1,0.684931213
O=C1C=CCCC1,0.289815713
O=C1C=CCOC1,0.686131235
O=C1C=CCCN1,0.459553998
O=C1C=CCCO1,0.608546639
N=C1NC=CC1=O,0.309454179
O=C1C=CCC1=O,0.973592862
O=C1C=CNC1=O,1.211622752
N=C1OCCC1=O,1.349295206
N=C1OCOC1=O,1.686834515
O=C1CCCC1=O,1.174295706
O=C1CCNC1=O,0.684087251
O=C1CCOC1=O,1.01870011
O=C1CNCC1=O,1.145698077
O=C1COCC1=O,0.687497003
O=C1OCOC1=O,0.959314171
CC1=CCCC1=O,0.163147004
CC1=CCNC1=O,0.33832414
CC1=CCOC1=O,0.371625477
CC1C=CCC1=O,0.578435756
CC1C=CNC1=O,0.605693306
CC1N=COC1=O,0.776598524
CN1C=CCC1=O,0.579066163
O=C1CC=CC1O,1.531919885
O=C1NC=CC1O,0.857202852
CC1CC=CC1=O,0.271906857
CN1CC=CC1=O,0.485412038
O=C1C=CCC1O,1.790764399
c1cc[nH]c1,0.338096218
c1c[nH]cn1,0.466651329
c1ccoc1,0.334469455
c1cocn1,0.496905316
O=C1CCO1,0.554101827
N#CC1CC1,1.308090617
N#CC1CO1,1.204511352
c1cn[nH]c1,0.494341866
O=c1[nH]cc[nH]1,0.462299546
O=c1[nH]cco1,0.523802696
Cc1ccc[nH]1,0.40797324
Cc1ccco1,0.367829406
Cc1cnco1,0.483515022
Cc1ncco1,0.536248945
Nc1ccco1,0.633120056
Nc1cnco1,0.672435793
Nc1ncco1,0.670283289
Oc1ccc[nH]1,0.52616372
Oc1cnc[nH]1,0.588862675
Oc1ncc[nH]1,0.657614641
Cc1cc[nH]c1,0.411549879
Cc1ccoc1,0.396653978
Cc1cocn1,0.513280347
Nc1ccoc1,0.742996882
Nc1cocn1,0.676447406
Oc1cc[nH]c1,0.556049482
Oc1c[nH]cn1,0.560887288
Oc1cocn1,0.615806966
c1ccccc1,0.291118703
c1ccncc1,0.898001909
c1cnccn1,0.672952129
c1cncnc1,0.938548989
c1ncncn1,0.962171368
O=C1CC=CC1,0.521244797
O=c1[nH]cn[nH]1,0.493550613
O=c1[nH]cno1,0.5936835
O=c1ocno1,0.739432951
O=c1onno1,0.772817773
Oc1cc[nH]n1,0.630200654
Oc1ccon1,0.840885727
Oc1ncon1,0.999597137
Cc1coc(C)c1,0.422334028
Cc1cc(O)co1,0.558599327
Cc1coc(O)n1,0.674091851
Cc1coc(C)n1,0.541446866
Cc1nc(O)co1,0.657042304
Nc1cc(O)co1,0.777378485
Nc1coc(O)n1,0.884398985
Nc1nc(O)co1,0.850551433
Oc1c[nH]c(O)c1,0.762416569
Oc1c[nH]c(O)n1,0.840333907
Cc1ccc(C)o1,0.383523063
Cc1ccc(O)[nH]1,0.524113994
Cc1cnc(C)o1,0.512766759
Cc1cnc(O)o1,0.653831822
Nc1ccc(O)o1,1.068954639
Nc1cnc(O)o1,1.041619945
Oc1ccc(O)[nH]1,0.676101739
Oc1cnc(O)[nH]1,0.778673829
Cc1c[nH]c(=O)[nH]1,0.474577139
Cc1c[nH]c(=O)o1,0.531229095
Cc1coc(=O)[nH]1,0.546540105
Cc1coc(=O)o1,0.664652244
Nc1c[nH]c(=O)o1,0.886085602
Nc1coc(=O)[nH]1,1.148755196
Nc1coc(=O)o1,0.99806304
O=c1[nH]cc(O)[nH]1,0.642043653
O=c1[nH]cc(O)o1,0.761712257
O=c1occ(O)o1,0.915197391
O=c1cc[nH]cc1,0.198439154
O=c1cc[nH]cn1,0.616821435
O=c1ccocc1,0.313722804
O=c1ccocn1,0.860827056
O=c1ncocn1,0.787103213
N=c1cncco1,0.322542862
O=c1cccc[nH]1,0.247671841
O=c1nccc[nH]1,0.200950685
O=c1cncc[nH]1,0.291358953
O=c1ccnc[nH]1,0.348837183
O=c1ncnc[nH]1,0.881901741
O=c1cccco1,0.298277015
O=c1nccco1,0.320970152
O=c1cncco1,0.569172778
O=c1ccnco1,0.402292806
O=c1ncnco1,0.993483524
Cc1ccccc1,0.327822091
Cc1ccncc1,0.884705358
Cc1cccnc1,0.892782735
C#CC1(C#C)CC1,0.685306975
C#CC1(C#N)CC1,0.756986344
C#CC1(C#C)CO1,1.242734361
C#CC1(C#N)CO1,1.044247042
N#CC1(C#N)CC1,1.042826879
N#CC1(C#N)CO1,1.573395853
C#CC1(C=O)CC1,0.793978554
N#CC1(C=O)CC1,0.428277841
N#CC1(C=O)CN1,1.030207974
C#CC1(C=O)CO1,0.394896775
N#CC1(C=O)CO1,0.568528249
O=CC1(C=O)CC1,1.387651224
O=CC1(C=O)CO1,0.902672446
C#CC1COC1=N,1.217237334
N#CC1COC1=N,1.410035294
O=CC1CNC1=O,0.264879567
O=CC1COC1=O,0.342288759
O=CN1CCC1=O,1.399594525
C#CC1CC1C#C,1.117017834
C#CC1CC1C#N,1.044564545
C#CC1OC1C#C,1.038109076
C#CC1OC1C#N,0.979073701
N#CC1CC1C#N,1.287900494
N#CC1NC1C#N,1.677357003
N#CC1OC1C#N,0.430036841
C#CC1CC1C=O,0.402179579
N#CC1CC1C=O,0.295379763
C#CC1NC1C=O,0.806532914
N#CC1NC1C=O,0.882180793
C#CC1OC1C=O,0.355137819
N#CC1OC1C=O,0.470741556
C#CC1CN1C=O,0.677062955
N#CC1CN1C=O,0.556760707
O=CC1CC1C=O,0.141484227
O=CC1OC1C=O,0.637235671
C#CC1=CCCC1,0.350756511
C#CC1=CCOC1,0.220074421
C#CC1=NCCO1,0.514666686
N#CC1=CCCC1,0.40615296
N#CC1=CCOC1,0.223123648
N#CC1=NCCN1,0.58045955
N#CC1=NCCO1,0.490971599
C#CC1CC=CC1,0.398453985
C#CC1CN=CO1,0.616640343
N#CC1CC=CC1,0.537229399
N#CC1CN=CN1,0.676918381
N#CC1CN=CO1,0.684904681
C#CC1C=CCC1,0.92444396
C#CC1COC=N1,0.488819395
C#CC1C=CCO1,0.549816303
N#CC1C=CCC1,0.519783354
N#CC1CNC=N1,0.547363604
N#CC1C=CCN1,0.599869087
N#CC1C=CCO1,0.369071797
O=CC1=CCCC1,0.638031958
O=CC1=CCOC1,0.247802347
O=CC1=NCCO1,0.388568056
O=CC1CC=CC1,1.099293417
O=CC1CN=CO1,0.746353
O=CC1C=CCC1,0.52705005
O=CC1COC=N1,0.725123537
O=CC1C=CCO1,0.756997773
C#CC(=O)C1CC1,0.599424861
C#CC(=O)C1CN1,1.465351741
C#CC(=O)C1CO1,0.806198785
C#CC(=O)N1CC1,0.869236331
N#CC(=O)C1CC1,0.774031592
N#CC(=O)C1CN1,1.453380222
N#CC(=O)C1CO1,0.734058237
N#CC(=O)N1CC1,0.706877614
O=CC(=O)C1CC1,1.029344257
O=CC(=O)C1CO1,0.878037613
C#CC#CC1CC1,0.557284254
C#CC#CC1CN1,0.537335986
C#CC#CC1CO1,0.425395392
N#CC#CC1CC1,0.707987376
N#CC#CC1CN1,0.736084887
N#CC#CC1CO1,0.619416422
O=CC#CC1CC1,1.158735276
O=CC#CC1CN1,0.861188015
O=CC#CC1CO1,0.385149407
C1=CC=CCC=C1,0.844315615
C#Cc1ccn[nH]1,0.327282299
C#Cc1ccno1,0.259664612
C#Cc1cnn[nH]1,0.321869407
C#Cc1cn[nH]c1,0.42205454
C#Cc1c[nH]nn1,0.450058825
C#Cc1cnoc1,0.474238547
C#Cc1ncno1,0.446649019
C#Cc1cc[nH]n1,0.414718837
C#Cc1nc[nH]n1,0.440268735
C#Cc1cn[nH]n1,0.367834358
C#Cc1ccon1,0.473281332
C#Cc1ncon1,0.497492185
C#Cc1cnon1,0.541308605
Cc1cc(O)no1,0.792829743
Cc1cncnn1,1.088892404
Cc1cnncn1,1.037779818
Cc1conc1O,0.831682206
Cc1nccnn1,1.090792167
Cc1n[nH]c(=O)o1,0.600069417
Cc1noc(=O)[nH]1,0.800462813
Cc1noc(=O)o1,0.875588315
Cn1ncoc1=O,0.438916383
N#Cc1ccn[nH]1,0.35440654
N#Cc1ccno1,0.29885904
N#Cc1cn[nH]c1,0.459976182
N#Cc1c[nH]nn1,0.217560659
N#Cc1cnoc1,0.519687053
N#Cc1ncno1,0.563520182
N#Cc1cc[nH]n1,0.501026156
N#Cc1nc[nH]n1,0.548050093
N#Cc1cn[nH]n1,0.399479746
N#Cc1ccon1,0.392233731
N#Cc1ncon1,0.622921087
N#Cc1cnon1,0.755517201
N#Cc1nnon1,0.011403862
N=c1cconc1,0.728537371
N=c1cnocn1,1.214193386
N=c1cncno1,0.9622819
Nc1cnncn1,1.116861722
Nc1nccnn1,1.077520515
Nc1n[nH]c(=O)o1,0.917511639
Nc1noc(=O)o1,1.096138718
O=c1cc[nH]nc1,0.293398338
O=c1cconc1,0.242327141
O=c1cnocn1,0.527979809
O=c1cnonc1,0.373613189
O=c1cccn[nH]1,0.263810051
O=c1nccn[nH]1,0.55443386
O=c1cncn[nH]1,0.730022188
O=c1ccnn[nH]1,0.900645877
O=c1ncnn[nH]1,0.961085007
O=c1cncno1,0.879987691
O=Cc1ccn[nH]1,0.510104287
O=Cc1ccno1,0.625678935
O=Cc1cnno1,0.56780478
O=Cc1cn[nH]c1,0.431872195
O=Cc1c[nH]nn1,0.249213775
O=Cc1cnoc1,0.456939282
O=Cc1ncno1,0.383841273
O=Cc1cc[nH]n1,0.281217808
O=Cc1cn[nH]n1,0.336087118
O=Cc1ccon1,0.15682849
O=Cc1ncon1,0.26759366
O=Cc1cnon1,0.36792421
O=Cn1cccn1,0.701049994
O=Cn1ccnn1,0.910546554
O=Cn1cnnc1,1.623624558
O=Cn1cnnn1,1.062837788
O=Cn1nccn1,0.411889885
O=Cn1ncnn1,0.601692495
Oc1cncnn1,1.146538283
Oc1cnncn1,1.167478162
Oc1nccnn1,1.26868277
Oc1ncnnn1,1.475404911
O=c1[nH]nc(O)[nH]1,0.773723667
O=c1[nH]nc(O)o1,0.827364655
O=c1onc(O)o1,1.098951342
ON=c1cc[nH]cc1,0.601388544
ON=c1ccocc1,0.644138849
O=C1C=CC(=NO)C1,0.478750007
O=C1CC=CC1=NO,0.970428422
O=C1NC=CC1=NO,1.009174379
Fc1ccccc1,0.392051633
Fc1ccncc1,0.966106789
Fc1cccnc1,0.861784163
Fc1cnccn1,1.057351263
Fc1cncnc1,0.998137762
Fc1ccccn1,0.394916068
Fc1ncccn1,0.964667388
Fc1ccncn1,1.035481543
Fc1ncncn1,1.015444946
Fc1cncnn1,1.09682556
Fc1cnncn1,1.133593385
Fc1nccnn1,1.108633267
Fc1ncnnn1,1.368682321
N=c1[nH]c(=O)cco1,0.504887127
N=c1[nH]c(=O)nco1,0.937967889
N=c1cc[nH]c(=O)[nH]1,0.478849437
N=c1nc[nH]c(=O)[nH]1,0.786275741
N=c1ccoc(=O)[nH]1,0.630416113
N=c1ncoc(=O)[nH]1,1.250793724
N=c1[nH]ccc(=O)[nH]1,0.302819741
N=c1[nH]ccc(=O)o1,0.309237359
N=c1[nH]cnc(=O)[nH]1,0.592511641
N=c1cc[nH]c(=O)o1,0.54714877
N=c1nc[nH]c(=O)o1,1.612720651
N=c1ncoc(=O)o1,2.021500083
O=c1ccoc(=O)[nH]1,0.81896504
O=c1cc[nH]c(=O)[nH]1,0.458350573
Cc1cc(=O)cc[nH]1,0.2439509
Cc1cc(=O)cco1,0.34050478
Cc1cc(=O)nc[nH]1,0.586333457
Cc1cc(=O)nco1,0.779075741
Cc1nc(=O)cc[nH]1,0.674076341
Cc1nc(=O)cco1,0.463729723
Cc1nc(=O)nco1,0.81542051
Nc1cc(=O)cc[nH]1,0.553831998
Nc1cc(=O)cco1,0.484792407
Nc1cc(=O)nc[nH]1,0.636087459
Nc1cc(=O)nco1,0.535124325
Nc1nc(=O)cc[nH]1,0.812826883
Nc1nc(=O)cco1,0.713572952
Nc1nc(=O)nc[nH]1,0.912966138
Nc1nc(=O)nco1,0.866360249
O=c1cc[nH]c(O)c1,0.322407241
O=c1ccoc(O)c1,0.502048135
O=c1cc(O)[nH]cn1,0.529353086
O=c1cc(O)ocn1,0.678637842
O=c1cc[nH]c(O)n1,0.765556003
O=c1ccoc(O)n1,0.716372025
O=c1ncoc(O)n1,0.862430134
Cc1cc[nH]c(=O)c1,0.27477238
Cc1cc(=O)[nH]cn1,0.380861598
Cc1ccoc(=O)c1,0.311558246
Cc1cc(=O)ocn1,0.405655237
Cc1cc[nH]c(=O)n1,0.232095138
Cc1nc[nH]c(=O)n1,0.940986668
Cc1ccoc(=O)n1,0.349759132
Cc1ncoc(=O)n1,1.046690735
Nc1cc[nH]c(=O)c1,0.32486911
Nc1cc(=O)[nH]cn1,0.339947028
Nc1ccoc(=O)c1,0.30461738
Nc1cc(=O)ocn1,0.354869161
Nc1cc[nH]c(=O)n1,0.249666926
Nc1nc[nH]c(=O)n1,0.716079121
Nc1ccoc(=O)n1,0.318797213
Nc1ncoc(=O)n1,0.483453035
O=c1cc(O)cc[nH]1,0.279299813
O=c1cc(O)nc[nH]1,0.450397389
O=c1cc(O)nco1,0.478124526
O=c1nc(O)cc[nH]1,0.262294457
O=c1nc(O)nc[nH]1,0.989263934
O=c1nc(O)cco1,0.302963662
O=c1nc(O)nco1,1.135904123
Cc1cccc(C)c1,0.356476211
Cc1cncc(C)c1,0.753886884
Cc1ccnc(C)c1,0.924129097
Cc1cc(C)ncn1,0.914494901
Cc1cccc(C)n1,0.838256589
Cc1cccc(N)c1,0.437667271
Cc1cccc(O)c1,0.420598649
Cc1cccc(O)n1,0.418811513
Cc1ccnc(N)n1,0.425223716
Cc1ccnc(O)c1,0.377275516
Cc1ccnc(O)n1,1.014392954
Cc1cncc(C)n1,0.707223716
Cc1cncc(N)c1,0.44247509
Cc1cncc(N)n1,0.415638255
Cc1cncc(O)c1,0.597289773
Cc1cncc(O)n1,0.685148604
Cc1ccnc(C)n1,0.975190634
Cc1ncnc(C)n1,0.987373667
Cc1nccc(N)n1,0.550755859
Cc1cc(O)ccn1,1.015303257
Cc1nccc(O)n1,1.155475595
Cc1cc(N)ncn1,0.456630078
Cc1ncnc(N)n1,0.999977606
Cc1cc(O)ncn1,1.045632157
Cc1ncnc(O)n1,1.078513513
Nc1cccc(N)c1,0.534691174
Nc1cncc(N)c1,0.520293078
Nc1cc(N)ncn1,0.364598188
Nc1ccnc(O)c1,0.415907757
Nc1cccc(O)c1,0.513519209
Nc1cccc(O)n1,0.421462393
Nc1cncc(N)n1,0.406426326
Nc1cncc(O)c1,0.516961832
Nc1cncc(O)n1,0.412990614
Nc1ncnc(N)n1,0.246300876
Nc1ccnc(O)n1,0.357722412
Nc1cc(O)ccn1,0.391614536
Nc1nccc(O)n1,0.338717889
Nc1cc(O)ncn1,0.349441711
Nc1ncnc(O)n1,0.658191877
Oc1cccc(O)c1,0.517806419
Oc1cncc(O)c1,0.610189663
Oc1cc(O)ncn1,0.549444487
Oc1cccc(O)n1,0.457697554
Oc1cncc(O)n1,0.485310893
Oc1ccnc(O)n1,0.543581492
Oc1ncnc(O)n1,1.282558679
Cc1cccc(=O)[nH]1,0.347123871
Cc1cccc(=O)o1,0.330501407
Cc1ccnc(=O)[nH]1,0.289509448
Cc1ccnc(=O)o1,0.369060368
Cc1cncc(=N)o1,0.356705223
Cc1cncc(=O)[nH]1,0.404141058
Cc1cncc(=O)o1,0.461072394
Cc1nccc(=O)[nH]1,0.463538862
Cc1nccc(=O)o1,0.52470274
Cc1ncnc(=O)[nH]1,0.934991561
Cc1ncnc(=O)o1,1.001652958
Nc1cccc(=O)[nH]1,0.44067443
Nc1cccc(=O)o1,0.324606466
Nc1ccnc(=O)[nH]1,0.297733985
Nc1ccnc(=O)o1,0.262635443
N=c1cncc(N)o1,0.41101942
Nc1cncc(=O)[nH]1,0.479747087
Nc1cncc(=O)o1,0.350429185
Nc1nccc(=O)[nH]1,0.481327144
Nc1nccc(=O)o1,0.404111697
Nc1ncnc(=O)[nH]1,0.548837836
Nc1ncnc(=O)o1,0.598723188
O=c1cccc(O)[nH]1,0.346367775
O=c1cccc(O)o1,0.415163389
N=c1cncc(O)o1,0.510012312
O=c1cncc(O)o1,0.506619105
O=c1ccnc(O)o1,0.510235881
Cc1[nH]c(=O)oc1C,0.561542974
Cc1oc(=O)oc1C,0.654916495
Cc1[nH]c(=O)oc1N,1.615991896
Cc1oc(=O)oc1N,1.003150483
Cc1[nH]c(=O)[nH]c1O,0.62362072
Cc1[nH]c(=O)oc1O,0.807710596
Nc1oc(=O)oc1N,1.995019092
Nc1oc(=O)[nH]c1O,1.910467588
Nc1[nH]c(=O)oc1O,1.797281937
Nc1oc(=O)oc1O,2.07339535
O=c1[nH]c(O)c(O)[nH]1,1.180023025
Cc1nc(O)oc1C,0.654739403
Cc1oc(O)nc1O,0.768925645
Cc1cc(O)c(C)o1,0.521194946
Cc1nc(O)c(C)o1,0.600444172
Nc1oc(O)nc1O,2.015780845
Nc1nc(O)oc1O,1.408421331
Nc1cc(O)c(O)o1,1.278675231
Oc1cc(O)c(O)[nH]1,0.987862928
Oc1nc(O)c(O)[nH]1,0.858641926
Cc1cn(C)c(=O)o1,0.531161991
Cn1cc(O)oc1=O,0.707726256
Cc1ccc(C)cc1,0.34737789
Cc1ccc(N)cc1,0.453325172
Cc1ccc(O)cc1,0.405083226
Cc1ccc(C)nc1,0.682844479
Cc1cnc(C)cn1,1.036109528
Cc1cnc(C)nc1,0.996995074
Cc1ccc(N)nc1,0.401021925
Cc1cnc(N)cn1,0.368123071
Cc1cnc(N)nc1,0.274463232
Cc1ccc(O)nc1,0.424038523
Cc1cnc(O)cn1,0.560951289
Cc1cnc(O)nc1,0.817063099
Cc1ccc(N)cn1,0.456518539
Cc1ncc(N)cn1,0.471582089
Cc1ccc(O)cn1,0.468631122
Cc1ncc(O)cn1,1.030103047
Nc1ccc(N)cc1,0.763959755
Nc1ccc(O)cc1,0.607747766
Nc1ccc(N)nc1,0.72999767
Nc1cnc(N)cn1,0.653355541
Nc1cnc(N)nc1,0.646009497
Nc1ccc(O)nc1,0.612172041
Nc1cnc(O)cn1,0.53119957
Nc1cnc(O)nc1,0.614450451
Nc1ccc(O)cn1,0.589536293
Nc1ncc(O)cn1,0.460032646
Oc1ccc(O)cc1,0.50624435
Oc1ccc(O)nc1,0.555976828
Oc1cnc(O)cn1,0.50343393
Oc1cnc(O)nc1,0.545098881
Cc1ccc(=O)[nH]c1,0.252987179
Cc1c[nH]c(=O)cn1,0.305707469
Cc1cnc(=O)[nH]c1,0.236726491
Cc1coc(=N)cn1,0.338889212
Cc1ccc(=O)oc1,0.311104006
Cc1coc(=O)cn1,0.413140875
Cc1cnc(=O)oc1,0.423678979
Nc1ccc(=O)[nH]c1,0.641849064
Nc1c[nH]c(=O)cn1,0.552399373
Nc1cnc(=O)[nH]c1,0.625616975
N=c1cnc(N)co1,0.585941068
Nc1ccc(=O)oc1,0.747500967
Nc1coc(=O)cn1,0.61059582
Nc1cnc(=O)oc1,0.801898214
O=c1ccc(O)c[nH]1,0.488409346
O=c1cnc(O)c[nH]1,0.424218989
O=c1ncc(O)c[nH]1,0.418947134
N=c1cnc(O)co1,0.448731099
O=c1ccc(O)co1,0.592095416
O=c1cnc(O)co1,0.523242794
Cn1ccc(=O)cc1,0.168113111
Cn1ccc(=O)nc1,0.399502957
Cn1cnc(=O)nc1,0.830742378
C#Cc1coc(=O)[nH]1,0.447577635
C#Cc1c[nH]c(=O)[nH]1,0.380730656
C#Cc1c[nH]c(=O)o1,0.417370071
O=Cc1c[nH]c(=O)[nH]1,0.434722426
O=Cc1c[nH]c(=O)o1,0.5350225
O=Cc1coc(=O)[nH]1,0.494443855
C#Cc1c[nH]c(C)c1,0.308796806
Cc1cc(C#N)c[nH]1,0.336731294
C#Cc1coc(C)c1,0.309733042
Cc1cc(C#N)co1,0.334350977
C#Cc1c[nH]c(C)n1,0.367225857
Cc1nc(C#N)c[nH]1,0.421242878
C#Cc1coc(C)n1,0.413528937
Cc1nc(C#N)co1,0.455468233
C#Cc1c[nH]c(N)c1,1.033826818
N#Cc1c[nH]c(N)c1,1.049680478
C#Cc1coc(N)c1,0.557048576
N#Cc1coc(N)c1,0.547941982
C#Cc1c[nH]c(N)n1,0.711861953
N#Cc1c[nH]c(N)n1,0.738148899
C#Cc1coc(N)n1,0.54624712
N#Cc1coc(N)n1,0.533962208
C#Cc1c[nH]c(O)c1,0.431038166
N#Cc1c[nH]c(O)c1,0.473134581
C#Cc1c[nH]c(O)n1,0.481426575
N#Cc1c[nH]c(O)n1,0.537736538
Cc1cc(C=O)c[nH]1,0.556254929
Cc1cc(C=O)co1,0.512216109
Cc1nc(C=O)c[nH]1,0.553610389
Cc1nc(C=O)co1,0.609314
Nc1cc(C=O)c[nH]1,1.190190265
Nc1cc(C=O)co1,0.70367905
Nc1nc(C=O)co1,0.66229356
O=Cc1c[nH]c(O)c1,0.6539303
O=Cc1c[nH]c(O)n1,0.662915857
Cc1ccn(C=O)c1,0.632622114
Cc1cn(C=O)cn1,0.677231094
Nc1ccn(C=O)c1,0.755271291
Nc1cn(C=O)cn1,0.674242602
O=Cn1ccc(O)c1,0.819248828
C#Cc1ccc(C)[nH]1,0.332937372
Cc1ccc(C#N)[nH]1,0.326846998
C#Cc1ccc(C)o1,0.294532618
Cc1ccc(C#N)o1,0.293025161
C#Cc1ncc(C)[nH]1,0.432732021
Cc1cnc(C#N)[nH]1,0.421058195
C#Cc1ncc(C)o1,0.394776174
Cc1cnc(C#N)o1,0.39507071
C#Cc1cnc(C)[nH]1,0.405288999
Cc1ncc(C#N)[nH]1,0.430374915
C#Cc1cnc(C)o1,0.395249815
Cc1ncc(C#N)o1,0.447362257
C#Cc1ccc(N)[nH]1,0.714126105
N#Cc1ccc(N)[nH]1,0.627059996
C#Cc1ccc(N)o1,0.479423734
N#Cc1ccc(N)o1,0.417121059
C#Cc1ncc(N)[nH]1,0.793762006
N#Cc1ncc(N)[nH]1,0.680170497
C#Cc1ncc(N)o1,0.527116119
N#Cc1ncc(N)o1,0.436624829
N#Cc1cnc(N)[nH]1,0.604780989
C#Cc1cnc(N)o1,0.511011107
N#Cc1cnc(N)o1,0.448109291
C#Cc1ccc(O)[nH]1,0.397426945
N#Cc1ccc(O)[nH]1,0.397187049
C#Cc1ncc(O)[nH]1,0.465784592
C#Cc1cnc(O)[nH]1,0.487802777
N#Cc1cnc(O)[nH]1,0.513761553
C#Cc1cnc(O)o1,0.501645379
Cc1ccc(C=O)[nH]1,0.386498357
Cc1ccc(C=O)o1,0.365088837
Cc1cnc(C=O)[nH]1,0.4705889
Cc1cnc(C=O)o1,0.44688652
Cc1ncc(C=O)[nH]1,0.49699193
Cc1ncc(C=O)o1,0.548873918
Nc1ccc(C=O)[nH]1,0.562295451
Nc1ccc(C=O)o1,0.494020663
